,Record ID,SchoolName,City,State,Borough,ZipCode,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Address,2021-2022 Segment Enrollment,Public Status
10963,40542980,"P.S. 059 WILLIAM FLOYD, BROOKLYN SUCCESS ACADEMY CHARTER SCHOOL 2",Brooklyn,NY,Brooklyn,11206.0,11/30/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/17/2022,2530,FSE (Public School Cafeteria),,,,40.69672582,-73.94365185,36,3048546.0,211 THROOP AVENUE,260855,Public
10964,40541716,"P226M @ STUYVESANT H.S., STUYVESANT HIGH SCHOOL",New York,NY,Manhattan,10282.0,2/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/10/2023,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.71769239,-74.01398957,1,1084587.0,345 CHAMBERS STREET,152463,Public
10965,40542158,P.S. 153 HOMECREST,Brooklyn,NY,Brooklyn,11229.0,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.60160951,-73.95977905,48,3196677.0,1970 HOMECREST AVENUE,260855,Public
10966,40541747,"P.S. 175 HENRY H GARNET, SUCCESS ACADEMY HARLEM N. CENTRAL CS",New York,NY,Manhattan,10030.0,2/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/8/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.81441563,-73.94366382,9,1058248.0,175 WEST  134 STREET,152463,Public
10967,40540511,SOUTH RICHMOND HS SGT ANGEL MENDEZ CENTER,,NY,Staten Island,10309.0,12/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/7/2022,2530,FSE (Public School Cafeteria),,,,40.50907658,-74.22092791,51,5123970.0,6581 HYLAN BOULEVARD,61797,Public
10968,40735265,P.S. 360,Bronx,NY,Bronx,10463.0,10/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/7/2022,2530,FSE (Public School Cafeteria),,,,40.87440453,-73.90257169,14,2103864.0,2880 KINGSBRIDGE TERRACE,168582,Public
10969,50113963,"NYC CHARTER HIGH SCHOOL FOR ARCHITECTURE, ENGINEERING AND CONSTRUCTION INDUSTRIES AECI)",Bronx,NY,Bronx,10451.0,12/12/2022,RED RABBIT LLC,12/12/2022,2529,FSE (Private School Cafeteria - For Profit),G,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",40.82200879,-73.91087572,17,2117393.0,838 BROOK AVENUE,23954,Private
10970,40540346,P.S. 003 THE MARGARET GIOIOSA SCHOOL,,NY,Staten Island,10309.0,12/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/7/2022,2530,FSE (Public School Cafeteria),,,,40.52069164,-74.21126239,51,5083311.0,80 SOUTH GOFF AVENUE,61797,Public
10971,40541680,P.S. 120 QUEENS,FLUSHING,NY,Queens,11355.0,11/3/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/3/2022,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.74551896,-73.82930821,20,4139491.0,5801 136 STREET,263898,Public
10972,40540996,P.S. 251 QUEENS,SPRINGFIELD GARDENS,NY,Queens,11413.0,12/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,5/20/2022,2530,FSE (Public School Cafeteria),G,10H,Proper sanitization not provided for utensil ware washing operation.,40.66421031,-73.76024889,31,4285682.0,14451 ARTHUR STREET,263898,Public
10973,50045119,ST. PETER'S BOYS HIGH SCHOOL,,NY,Staten Island,10301.0,11/21/2022,FOUR SEASONS FOOD SERVICE MANAGEMENT INC,4/27/2021,2529,FSE (Private School Cafeteria - For Profit),G,09C,Food contact surface not properly maintained.,40.63940623,-74.09775046,49,5106506.0,200 CLINTON AVENUE,11337,Private
10974,50041751,"BUTTER BEANS, INC.",BROOKLYN,NY,Brooklyn,11231.0,12/9/2022,"BUTTER BEANS, INC.",3/19/2021,2529,FSE (Private School Cafeteria - For Profit),,,,40.67293662,-74.00908457,38,3000000.0,556 COLUMBIA STREET,116725,Private
10975,50058471,RAMAZ LOWER SCHOOL,New York,NY,Manhattan,10028.0,12/8/2022,"FIVE STAR CATERERS OF NEW YORK, INC.",12/8/2022,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.77908814,-73.95672505,4,1047930.0,125 EAST   85 STREET,49856,Private
10976,40541719,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,New York,NY,Manhattan,10023.0,3/15/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,9/13/2022,2530,FSE (Public School Cafeteria),,,,40.77362231,-73.98527293,6,1030341.0,100 AMSTERDAM AVENUE,152463,Public
10977,41676091,TALMUD TORAH TASHBAR,Brooklyn,NY,Brooklyn,11205.0,1/10/2023,TORAH TASHBAR W TALMUD,3/10/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.69515105,-73.95816452,33,3334776.0,128 FRANKLIN AVENUE,116725,Private
10978,40867678,LEAGUE SCHOOL,BROOKLYN,NY,Brooklyn,11203.0,11/17/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/17/2022,2531,FSE (Private School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.65954451,-73.94250479,40,3107231.0,567 KINGSTON AVE BSMT,116725,Private
10979,40939494,YESHIVA KEHILATH YAKOV,Brooklyn,NY,Brooklyn,11219.0,2/14/2023,YESHIVA KEHILATH YAKOV INC,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,09C,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",40.64000784,-73.99769395,38,3137077.0,4706 10 AVENUE,116725,Private
10980,40542126,"BROOKLYN NEW SCHOOL-PS 146 (THE), BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",Brooklyn,NY,Brooklyn,11231.0,10/27/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/14/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.68006241,-74.00137725,39,3336036.0,610 HENRY STREET,260855,Public
10981,50087910,CONGREGATION MACHNA SHALVA,Brooklyn,NY,Brooklyn,11219.0,2/15/2023,CONGREGATION MACHNA SHALVA,2/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.63805022,-73.98806294,39,3253330.0,1315 43 STREET,116725,Private
10982,50114673,BASIS MMANHATTAN UPPER SCHOOL,NEW YORK,NY,Manhattan,10011.0,10/27/2022,BUTTER BEANS INC.,12/16/2021,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.74772628,-74.00637359,3,1012319.0,556 W 22ND ST,49856,Private
10983,50070097,PRE-K CENTER AT 89-14 PARSONS BLVD,JAMAICA,NY,Queens,11432.0,12/2/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/2/2022,2530,FSE (Public School Cafeteria),,,,40.70552409,-73.8015307,24,4208831.0,8914 PARSONS BLVD,263898,Public
10984,40542717,P.S. 399 STANLEY EUGENE CLARK,Brooklyn,NY,Brooklyn,11226.0,11/23/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/8/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.64803723,-73.95189141,40,3117396.0,2707 ALBERMARLE ROAD,260855,Public
10985,41372392,BLESSED SACRAMENT SCHOOL,Brooklyn,NY,Brooklyn,11208.0,12/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/25/2022,2531,FSE (Private School Cafeteria),,,,40.68400638,-73.87431988,37,3256590.0,187 EUCLID AVENUE,116725,Private
10986,40541828,"P.S. 238 ANNE SULLIVAN, P231K @ PS 238K",Brooklyn,NY,Brooklyn,11223.0,1/9/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/9/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.60885473,-73.96505809,44,3176229.0,1633 EAST    8 STREET,260855,Public
10987,40541021,P.S. 012 JAMES B. COLGATE,WOODSIDE,NY,Queens,11377.0,11/15/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/12/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.74262602,-73.89280491,26,4031853.0,4200 72 STREET,263898,Public
10988,50130589,MOTT HAVEN ACADEMY CHARTER SCHOOL,Bronx,NY,Bronx,10454.0,11/15/2022,SLA MANAGEMENT INC,11/15/2022,2529,FSE (Private School Cafeteria - For Profit),AV,20-04,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.806374,-73.9211483,8,2000023.0,170 BROWN PLACE,23954,Private
10989,40542087,P.S. 209 MARGARET MEAD,Brooklyn,NY,Brooklyn,11235.0,12/5/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/16/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.58683781,-73.96198057,48,3196224.0,2609 EAST    7 STREET,260855,Public
10990,50095553,CENTRAL UTA,Brooklyn,NY,Brooklyn,11206.0,1/12/2023,BAIS RUCHEL D'SATMAR INC,3/10/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.69502937,-73.94912749,36,3048637.0,585 MARCY AVENUE,116725,Private
10991,50123460,BROWNSVILLE ASCEND CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11212.0,12/13/2022,NYC DOE,6/13/2022,2531,FSE (Private School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.66859294,-73.9181216,41,3080697.0,1501 PITKIN AVENUE,116725,Private
10992,50099975,THE CHILD SCHOOL-LEGACY HIGH SCHOOL,New York,NY,Manhattan,10044.0,1/24/2023,THE CHILD SCHOOL-LEGACY HIGH SCHOOL,2/4/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.76278398,-73.94927769,5,1083203.0,587 MAIN STREET,49856,Private
10993,40542962,"P.S. 046 EDWARD C. BLUM, FORT GREENE PREPARATORY ACADEMY",Brooklyn,NY,Brooklyn,11205.0,2/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/15/2022,2530,FSE (Public School Cafeteria),G,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",40.69462531,-73.97116509,35,3058088.0,100 CLERMONT AVENUE,260855,Public
10994,40734041,RABBI SOL KLUGER SCHOOL,Brooklyn,NY,Brooklyn,11204.0,1/24/2023,YESHIVA CH'SAN SOFER INC,10/6/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.62660604,-73.97970004,44,3129481.0,1876 50 STREET,116725,Private
10995,40735693,BNOS MALKE BELZ,Brooklyn,NY,Brooklyn,11218.0,2/6/2023,BNOS JERUSALEM D'CHASIDEI BELZ,8/10/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63941031,-73.97891424,39,3125932.0,600 MCDONALD AVENUE,116725,Private
10996,50107060,"BROCK AND COMPANY, INC.",New York,NY,Manhattan,10014.0,10/26/2022,"BROCK AND COMPANY, INC.",10/26/2022,2529,FSE (Private School Cafeteria - For Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.7334891,-74.00788409,3,1080228.0,272 WEST   10 STREET,49856,Private
10997,40738914,YESHIVA DARCHEI TORAH,Far Rockaway,NY,Queens,11691.0,11/14/2022,CONGREGATION YESHIVA DARCHEI TORAH,11/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10H,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",40.59674308,-73.7511478,31,4454258.0,257 BEACH   17 STREET,39686,Private
10998,41038766,"INFORMATION TECHNOLOGY HIGH SCHOOL, P721Q @ INFORMATION TECH H.S.",LONG ISLAND CITY,NY,Queens,11101.0,3/20/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/5/2022,2530,FSE (Public School Cafeteria),,,,40.74869381,-73.94637952,26,4005184.0,2116 44 ROAD,263898,Public
10999,50063489,YESHIVAT LEV TORAH,Brooklyn,NY,Brooklyn,11234.0,11/16/2022,YESHIVAT LEV TORAH,5/19/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10H,Proper sanitization not provided for utensil ware washing operation.,40.61871302,-73.94229155,45,3210464.0,3300 KINGS HIGHWAY,116725,Private
11000,50123468,INCARNATION CATHOLIC ACADEMY,QUEENS VILLAGE,NY,Queens,11427.0,12/14/2022,NYC DOE,6/15/2022,2531,FSE (Private School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.71921664,-73.75805169,23,4225414.0,8915 FRANCIS LEWIS BLVD,39686,Private
11001,41532820,IMAGINE ME LEADERSHIP CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11207.0,3/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/17/2022,2530,FSE (Public School Cafeteria),G,10H,Proper sanitization not provided for utensil ware washing operation.,40.66036143,-73.88335736,42,3097693.0,818 SCHENCK AVENUE,260855,Public
11002,40541716,"P226M @ STUYVESANT H.S., STUYVESANT HIGH SCHOOL",New York,NY,Manhattan,10282.0,2/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/5/2022,2530,FSE (Public School Cafeteria),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.71769239,-74.01398957,1,1084587.0,345 CHAMBERS STREET,152463,Public
11003,40543743,I.S. 193/CS211,Bronx,NY,Bronx,10457.0,1/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/4/2021,2530,FSE (Public School Cafeteria),,,,40.84353942,-73.88975387,17,2094582.0,1919 PROSPECT AVENUE,168582,Public
11004,40541152,"HILLCREST HIGH SCHOOL, LYFE [BABIES]",JAMAICA,NY,Queens,11432.0,3/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,11/12/2020,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70943837,-73.80165967,24,4448767.0,16005 HIGHLAND AVENUE,263898,Public
11005,50086778,HOLY CROSS HIGH SCHOOL,FLUSHING,NY,Queens,11358.0,12/16/2022,CORATO FOOD SERVICE GROUP LLC,5/10/2021,2529,FSE (Private School Cafeteria - For Profit),G,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,40.77258407,-73.79513821,19,4438080.0,2620 FRANCIS LEWIS BLVD,39686,Private
11006,50070115,PRE-K CENTER AT 1139 CONEY ISLAND AVENUE,Brooklyn,NY,Brooklyn,11230.0,1/23/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/21/2021,2530,FSE (Public School Cafeteria),,,,40.63009422,-73.96620698,45,3421641.0,1139 CONEY ISLAND AVENUE,260855,Public
11007,40542955,P.S. 40 BROOKLYN,Brooklyn,NY,Brooklyn,11233.0,2/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/24/2022,2530,FSE (Public School Cafeteria),,,,40.68045601,-73.922264,41,3041214.0,265 RALPH AVENUE,260855,Public
11008,50126133,NEW YORK FRENCH AMERCAN CHARTER SCHOOL,New York,NY,Manhattan,,2/9/2023,NEW YORK FRENCH AMERCAN CHARTER SCHOOL,2/9/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.80983846,-73.94822898,9,,2116 ADAM CLAYTON POWELL JR BLVD,49856,Private
11009,50034150,BAIS ESTHER SCHOOL,Brooklyn,NY,Brooklyn,11204.0,1/10/2023,BAYIS ESTER,6/8/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.61429611,-73.98225388,47,3133717.0,2143 65 STREET,116725,Private
11010,41149197,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,JAMAICA,NY,Queens,11433.0,11/9/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/3/2022,2530,FSE (Public School Cafeteria),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.70210326,-73.7979091,27,,9443 160 STREET,263898,Public
11011,40541414,J.H.S. 104 SIMON BARUCH,New York,NY,Manhattan,10010.0,11/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/7/2022,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.73608704,-73.98066248,2,1081671.0,330 EAST   21 STREET,152463,Public
11012,40737453,BAIS ESTHER SCHOOL,Brooklyn,NY,Brooklyn,11219.0,11/22/2022,ESTHER SCHOOL BAIS,11/9/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",40.63377416,-73.99154407,44,3137766.0,1353 50 STREET,116725,Private
11013,40542217,P.S. 226 ALFRED DE B.MASON,Brooklyn,NY,Brooklyn,11204.0,2/17/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/3/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.61524473,-73.97635017,44,3172071.0,6006 23 AVENUE,260855,Public
11014,40582352,EBC HIGH SCHOOL FOR PUBLIC SERVICE BUSHWICK,Brooklyn,NY,Brooklyn,11221.0,3/16/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/29/2021,2530,FSE (Public School Cafeteria),,,,40.69449997,-73.92910649,34,3073462.0,1155 DEKALB AVENUE,260855,Public
11015,50126133,NEW YORK FRENCH AMERCAN CHARTER SCHOOL,New York,NY,Manhattan,,2/9/2023,NEW YORK FRENCH AMERCAN CHARTER SCHOOL,9/21/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.80983846,-73.94822898,9,,2116 ADAM CLAYTON POWELL JR BLVD,49856,Private
11016,40541455,"P.S. 38 ROBERTO CLEMENTE, HARLEM PREP CHARTER MIDDLE SCHOOL",New York,NY,Manhattan,10029.0,11/18/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/11/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.78894479,-73.94453772,8,1052384.0,232 EAST  103 STREET,152463,Public
11017,50036980,TIFERES MORDECHAI,Brooklyn,NY,Brooklyn,11206.0,1/18/2023,OHEL CHAYA,3/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.7007125,-73.94073442,34,3071676.0,16 SUMNER PLACE,116725,Private
11018,41415097,BNOS SPINKA,Brooklyn,NY,Brooklyn,11205.0,8/18/2022,BNOS SPINKA INC.,6/24/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.69695772,-73.95987277,33,3054201.0,799 KENT AVENUE,116725,Private
11019,50081444,ALL HALLOWS  HIGH SCHOOL,Bronx,NY,Bronx,10452.0,11/22/2022,NR CAFETERIA SERVICES INC,2/8/2022,2529,FSE (Private School Cafeteria - For Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.82991625,-73.92200922,8,2002870.0,111 EAST  164 STREET,23954,Private
11020,41081458,"P.S. 253, P.S. Q256",Far Rockaway,NY,Queens,11691.0,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/6/2023,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.60751472,-73.74911229,31,4000000.0,1295 CENTRAL AVENUE,263898,Public
11021,40542154,"P.S. 150 CHRISTOPHER, BROWNSVILLE COLLEGIATE CHARTER SCHOOL",Brooklyn,NY,Brooklyn,11212.0,3/17/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/17/2023,2530,FSE (Public School Cafeteria),,,,40.66895314,-73.90472581,41,3084012.0,364 SACKMAN STREET,260855,Public
11022,40542474,"VISTA ACADEMY, ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL, LIBERTY AVENUE MIDDLE SCHOOL",Brooklyn,NY,Brooklyn,11208.0,3/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,12/28/2020,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.67709643,-73.88343253,37,3088357.0,350 LINWOOD STREET,260855,Public
11023,41081419,P.S. Q811,SAINT ALBANS,NY,Queens,11412.0,10/24/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/10/2022,2530,FSE (Public School Cafeteria),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.6996373,-73.75251859,27,4236757.0,11436 202 STREET,263898,Public
11024,40542157,"SCHOOL OF SCIENCE & TECHNOLOGY, P.S. K315",Brooklyn,NY,Brooklyn,11210.0,3/9/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/9/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63322477,-73.9546547,45,3205780.0,2310 GLENWOOD ROAD,260855,Public
11025,40541042,"P.S. 017 HENRY DAVID THOREAU, THE 30TH AVENUE SCHOOL (G&T CITYWIDE)",ASTORIA,NY,Queens,11102.0,10/6/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/6/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.76897762,-73.92242744,22,4007663.0,2837 29 STREET,263898,Public
11026,40541872,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,New York,NY,Manhattan,10002.0,10/17/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,1/12/2021,2530,FSE (Public School Cafeteria),,,,40.71239205,-73.98449655,1,1003214.0,200 MONROE STREET,152463,Public
11027,40801876,OUR LADY QUEEN OF MARTYRS SCHOOL,New York,NY,Manhattan,10040.0,3/15/2023,ARCHDIOCESE OF NEW YORK,6/21/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.86318905,-73.92792452,10,1064245.0,71 ARDEN STREET,49856,Private
11028,40742189,UNITED LUBAVITCHER YESHIVA,Brooklyn,NY,Brooklyn,11213.0,3/22/2023,LUBAVITCHER (UNITED) YESHIVA,7/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.66564447,-73.93923735,35,3393264.0,570 CROWN STREET,116725,Private
11029,40543702,"J.H.S. 123 JAMES M. KIERAN, THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE",Bronx,NY,Bronx,10472.0,10/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/23/2021,2530,FSE (Public School Cafeteria),A,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.82539659,-73.87366518,18,2087014.0,1025 MORRISON AVENUE,168582,Public
11030,40542735,P.S. 110 THE MONITOR,Brooklyn,NY,Brooklyn,11222.0,1/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,5/10/2022,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.72389014,-73.94231196,33,3067144.0,124 MONITOR STREET,260855,Public
11031,40540540,P.S. 046 ALBERT V. MANISCALCO,,NY,Staten Island,10305.0,2/16/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/10/2022,2530,FSE (Public School Cafeteria),,,,40.59376282,-74.08058006,50,5047613.0,41 REID AVENUE,61797,Public
11032,40541319,"P.S. 040 SAMUEL HUNTINGTON, JAMAICA CHILDREN'S SCHOOL",JAMAICA,NY,Queens,11433.0,1/30/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,9/22/2021,2530,FSE (Public School Cafeteria),G,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,40.6941167,-73.79067422,28,4263341.0,10920 UNION HALL STREET,263898,Public
11033,40543708,P.S. 103 HECTOR FONTANEZ,Bronx,NY,Bronx,10466.0,11/4/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/4/2022,2530,FSE (Public School Cafeteria),,,,40.89214542,-73.86146453,12,2062883.0,4125 CARPENTER AVENUE,168582,Public
